ST_CASE,YEAR,STATE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
340296,2018,34,23,1,1,2,2,2,4,2,6,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340297,2018,34,1,1,1,2,2,2,1,2,3,3,4,1,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
340298,2018,34,23,1,1,2,2,2,4,1,3,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,1,1,1,1,2,2,0,0,0
340299,2018,34,13,1,1,2,2,2,6,1,3,1,1,2,1,1,99,2,2,2,2,2,1,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340300,2018,34,25,1,1,2,2,2,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340301,2018,34,39,1,1,2,2,2,4,1,6,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340302,2018,34,39,1,1,2,2,2,1,2,4,3,1,1,1,1,1,1,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340303,2018,34,31,1,1,2,2,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,1,2,0,0,0
340304,2018,34,23,1,1,2,2,2,4,2,5,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340305,2018,34,15,1,1,2,3,2,4,2,6,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340306,2018,34,35,1,1,2,2,2,4,2,5,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340307,2018,34,13,1,1,2,2,2,1,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340308,2018,34,9,1,1,2,1,2,1,2,5,2,3,1,2,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
340309,2018,34,9,1,1,2,1,2,4,1,6,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340310,2018,34,15,1,1,2,2,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
340311,2018,34,35,1,1,2,2,2,1,1,3,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2,1,2,0,0,0
340312,2018,34,1,1,1,2,2,2,1,2,6,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340313,2018,34,31,1,1,2,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,0,0,0
340314,2018,34,35,1,1,2,3,2,1,1,6,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340315,2018,34,27,1,1,2,2,2,1,1,5,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
340316,2018,34,21,1,1,2,2,2,1,1,3,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
340317,2018,34,13,1,1,2,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340318,2018,34,13,1,1,2,2,2,1,1,3,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340319,2018,34,13,1,1,2,2,2,1,2,3,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340320,2018,34,31,1,1,2,2,2,1,2,3,2,3,1,2,3,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
340321,2018,34,3,1,1,2,2,2,4,1,3,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,0,0,0
340322,2018,34,21,1,1,2,2,2,1,2,3,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340323,2018,34,3,1,1,2,2,2,1,1,3,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340324,2018,34,29,1,1,2,1,2,1,2,5,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
340325,2018,34,27,1,1,2,1,1,4,2,1,3,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340326,2018,34,39,1,1,2,2,2,4,2,6,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
340327,2018,34,11,1,1,2,1,2,4,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340328,2018,34,11,1,1,2,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340329,2018,34,11,1,1,2,2,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340330,2018,34,3,1,1,2,2,2,1,1,3,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340331,2018,34,19,1,1,2,2,2,1,1,3,1,4,1,1,2,13,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,0,0,0
340332,2018,34,15,1,1,2,2,2,1,1,3,1,4,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340333,2018,34,27,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340334,2018,34,29,1,1,2,2,2,1,2,3,3,4,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,0,0,0
340335,2018,34,33,3,1,2,2,2,1,2,4,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
340336,2018,34,29,2,1,2,2,2,4,2,5,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340337,2018,34,3,1,1,2,2,1,1,2,1,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340338,2018,34,27,2,1,2,2,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
340339,2018,34,25,1,1,2,2,2,4,2,3,3,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340340,2018,34,29,1,1,2,2,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
340341,2018,34,21,1,1,2,2,2,1,2,4,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340342,2018,34,23,1,1,2,2,2,1,2,4,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340343,2018,34,29,1,1,2,2,2,3,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340344,2018,34,13,1,1,2,2,2,4,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340345,2018,34,31,1,1,2,2,2,1,2,3,3,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,2,2,2,0,0,0
340346,2018,34,31,1,1,2,2,2,1,1,4,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340347,2018,34,25,1,1,2,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340348,2018,34,11,1,1,2,1,2,4,2,3,2,1,2,1,1,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340349,2018,34,27,1,1,2,2,2,1,2,6,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340350,2018,34,27,1,1,2,2,2,1,2,3,2,5,1,1,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340351,2018,34,29,1,1,2,2,2,1,2,5,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340352,2018,34,11,1,1,2,2,2,1,1,6,1,4,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,0,0,0
340353,2018,34,23,1,1,2,2,2,1,2,3,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340354,2018,34,13,1,1,2,2,2,1,2,3,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
340355,2018,34,17,2,1,2,2,2,1,2,3,2,5,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340356,2018,34,1,1,1,2,2,2,1,2,3,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340357,2018,34,23,1,1,2,2,2,4,2,4,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340358,2018,34,25,1,1,2,2,2,1,1,4,1,2,1,1,2,99,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
340359,2018,34,23,1,1,2,2,2,1,1,3,1,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
340360,2018,34,25,1,1,2,2,2,1,1,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340361,2018,34,19,1,1,2,2,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340362,2018,34,7,1,1,2,2,2,4,2,4,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
340363,2018,34,41,1,1,2,2,2,1,2,3,3,4,2,1,2,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340364,2018,34,23,1,1,2,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340365,2018,34,21,1,1,2,2,2,1,2,6,2,1,2,2,1,1,2,2,1,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
340366,2018,34,1,1,1,2,2,2,4,2,4,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
340367,2018,34,29,2,1,2,2,2,1,1,4,1,4,2,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
340368,2018,34,29,1,1,2,2,2,1,1,3,1,4,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
340369,2018,34,15,1,1,2,2,2,1,2,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
340370,2018,34,7,1,1,2,2,2,1,1,4,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
340371,2018,34,3,1,1,2,2,1,1,2,1,2,2,2,2,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
340372,2018,34,25,1,1,2,2,2,4,1,4,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
340373,2018,34,37,1,1,2,2,2,1,2,3,2,3,1,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
340374,2018,34,3,1,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340375,2018,34,39,1,1,2,2,2,1,1,6,1,4,2,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2,0,0,0
340376,2018,34,39,1,1,2,2,2,1,1,3,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340377,2018,34,39,1,1,2,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340378,2018,34,1,2,1,2,2,2,1,2,3,3,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340379,2018,34,15,1,1,2,2,2,4,2,4,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340380,2018,34,7,1,1,2,1,2,1,1,5,1,3,1,2,2,13,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
340381,2018,34,39,1,1,2,2,2,1,1,3,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340382,2018,34,7,1,1,2,2,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340383,2018,34,39,1,1,2,2,2,1,1,3,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
340384,2018,34,39,1,1,2,2,2,1,1,3,1,4,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,1,2,0,0,0
340385,2018,34,29,1,1,2,2,2,1,1,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340386,2018,34,17,1,1,2,2,2,1,1,4,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340387,2018,34,15,1,1,2,2,2,3,2,2,2,1,2,1,1,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340388,2018,34,21,1,1,2,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,1,2,0,0,0
340389,2018,34,27,1,1,2,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340390,2018,34,3,1,1,2,2,2,6,3,3,4,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
340391,2018,34,1,1,1,2,2,2,1,1,5,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,0,0,0
340392,2018,34,1,1,1,2,2,2,3,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
340393,2018,34,21,1,1,2,2,2,1,2,3,2,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340394,2018,34,1,3,1,2,2,2,4,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,0,0,0
340395,2018,34,7,1,1,2,2,2,4,1,5,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
340396,2018,34,7,2,1,2,2,2,4,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
340397,2018,34,23,1,1,2,2,2,1,2,4,2,5,1,1,2,13,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,0,0,0
340398,2018,34,39,1,1,2,2,2,4,1,3,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340399,2018,34,31,1,1,2,2,2,1,2,3,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
340400,2018,34,39,1,1,2,2,2,1,2,6,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
340401,2018,34,35,1,1,2,3,2,4,2,6,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340402,2018,34,15,1,1,2,2,2,1,2,3,2,1,2,2,2,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340403,2018,34,15,1,1,2,2,2,1,1,4,1,4,2,1,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340404,2018,34,39,1,1,2,2,2,1,2,5,3,1,1,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340405,2018,34,29,1,1,2,2,2,1,1,4,1,5,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,0,0,0
340406,2018,34,37,1,1,2,2,2,1,2,3,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
340407,2018,34,15,1,1,2,2,2,4,1,5,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340408,2018,34,15,2,1,2,2,2,4,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340410,2018,34,13,1,1,2,2,2,4,2,6,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,0,0,0
340411,2018,34,13,1,1,2,2,2,1,1,6,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340412,2018,34,13,1,1,2,2,2,1,2,3,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
340413,2018,34,13,1,1,2,2,2,4,1,4,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
340414,2018,34,17,1,1,2,2,2,2,1,3,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340415,2018,34,5,1,1,2,2,2,1,2,3,2,5,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
340416,2018,34,5,1,1,2,1,3,1,1,7,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
340417,2018,34,13,1,1,2,2,1,3,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
340419,2018,34,27,2,1,2,2,1,1,2,1,3,4,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340420,2018,34,25,1,1,2,2,2,1,1,4,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340421,2018,34,5,1,1,2,2,1,3,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
340422,2018,34,23,1,1,2,2,2,1,2,2,2,5,2,2,3,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340423,2018,34,41,1,1,2,1,2,1,1,4,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340424,2018,34,7,1,1,2,2,2,1,1,4,1,3,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340426,2018,34,5,1,1,2,2,2,1,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340427,2018,34,17,1,1,2,2,2,1,1,4,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340428,2018,34,17,1,1,2,2,2,1,1,6,1,1,1,2,1,1,2,2,1,2,2,1,1,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
340429,2018,34,25,1,1,2,2,2,1,1,5,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,0,0,0
340430,2018,34,25,2,1,2,2,2,4,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340431,2018,34,21,1,1,2,2,1,4,2,1,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340432,2018,34,21,1,1,2,2,1,1,2,1,3,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340433,2018,34,23,1,1,2,2,2,1,2,3,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340434,2018,34,23,1,1,2,2,2,1,2,4,2,1,1,1,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340435,2018,34,23,1,1,2,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
340436,2018,34,23,1,1,2,2,2,4,2,6,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
340437,2018,34,7,1,1,2,2,2,3,2,2,2,1,2,2,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340438,2018,34,39,1,1,2,2,2,1,1,3,1,5,2,2,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340439,2018,34,5,1,1,2,2,2,1,2,3,2,3,2,1,3,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340440,2018,34,13,1,1,2,2,2,4,2,2,3,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
340441,2018,34,37,1,1,2,2,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,1,2,0,0,0
340442,2018,34,27,1,1,2,2,2,1,2,3,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
340443,2018,34,5,1,1,2,2,1,1,2,1,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0,0,0
340444,2018,34,23,1,1,2,2,1,3,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
340445,2018,34,3,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340446,2018,34,23,1,1,2,2,2,1,2,4,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340447,2018,34,25,1,1,2,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340448,2018,34,17,1,1,2,2,2,1,1,4,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340449,2018,34,15,1,1,2,2,2,1,1,3,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340450,2018,34,23,1,1,2,2,2,1,1,2,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340451,2018,34,23,1,1,2,2,2,4,1,4,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
340452,2018,34,23,1,1,2,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340453,2018,34,15,1,1,2,2,2,1,2,4,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
340454,2018,34,23,1,1,2,2,2,1,2,6,3,4,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
340455,2018,34,17,1,1,2,2,2,1,1,4,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
340456,2018,34,17,1,1,2,2,2,1,1,4,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
340457,2018,34,15,1,1,2,2,2,2,2,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
